userId,movieId,movieName,prediction,trueValue
2590,1203,12 Angry Men (1957),4.66,3.5395842976007232
2590,6669,Ikiru (1952),4.654,3.5395842976007232
2590,214,Before the Rain (Pred dozhdot) (1994),4.607,3.5395842976007232
2591,7371,Dogville (2003),4.644,3.5395842976007232
2591,174053,Black Mirror: White Christmas (2014),4.602,3.5395842976007232
2591,214,Before the Rain (Pred dozhdot) (1994),4.594,3.5395842976007232
2591,163134,Your Name. (2016),4.583,3.5395842976007232
2591,86504,Voices from the List (2004),4.549,3.5395842976007232
2591,3091,Kagemusha (1980),4.537,3.5395842976007232
2591,55908,"Man from Earth, The (2007)",4.497,3.5395842976007232
2591,6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",4.476,3.5395842976007232
2592,3022,"General, The (1926)",4.787,3.5395842976007232
2592,214,Before the Rain (Pred dozhdot) (1994),4.777,3.5395842976007232
2592,3091,Kagemusha (1980),4.768,3.5395842976007232
2592,858,"Godfather, The (1972)",4.749,3.5395842976007232
2592,163134,Your Name. (2016),4.742,3.5395842976007232
2592,174053,Black Mirror: White Christmas (2014),4.737,3.5395842976007232
2592,7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",4.722,3.5395842976007232
2592,7926,High and Low (Tengoku to jigoku) (1963),4.719,3.5395842976007232
1086,214,Before the Rain (Pred dozhdot) (1994),4.53,3.5395842976007232
1086,5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),4.528,3.5395842976007232
1086,3091,Kagemusha (1980),4.525,3.5395842976007232
1086,4380,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",4.432,3.5395842976007232
1086,2066,Out of the Past (1947),4.393,3.5395842976007232
1086,1949,"Man for All Seasons, A (1966)",4.389,3.5395842976007232
1086,7926,High and Low (Tengoku to jigoku) (1963),4.383,3.5395842976007232
1086,174053,Black Mirror: White Christmas (2014),4.378,3.5395842976007232
5036,40815,Harry Potter and the Goblet of Fire (2005),3.853,3.5395842976007232
5036,69844,Harry Potter and the Half-Blood Prince (2009),3.827,3.5395842976007232
5036,81834,Harry Potter and the Deathly Hallows: Part 1 (2010),3.771,3.5395842976007232
5036,88125,Harry Potter and the Deathly Hallows: Part 2 (2011),3.751,3.5395842976007232
5036,104374,About Time (2013),3.709,3.5395842976007232
5036,31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),3.689,3.5395842976007232
5036,174053,Black Mirror: White Christmas (2014),3.688,3.5395842976007232
5036,163134,Your Name. (2016),3.677,3.5395842976007232
4530,7153,"Lord of the Rings: The Return of the King, The (2003)",4.144,3.5395842976007232
4530,231,Dumb & Dumber (Dumb and Dumber) (1994),3.973,3.5395842976007232
4530,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",3.903,3.5395842976007232
4530,1291,Indiana Jones and the Last Crusade (1989),3.806,3.5395842976007232
4530,5952,"Lord of the Rings: The Two Towers, The (2002)",3.781,3.5395842976007232
4530,2959,Fight Club (1999),3.731,3.5395842976007232
4530,2918,Ferris Bueller's Day Off (1986),3.671,3.5395842976007232
4530,91529,"Dark Knight Rises, The (2012)",3.612,3.5395842976007232
3599,163134,Your Name. (2016),4.05,3.5395842976007232
3599,7371,Dogville (2003),3.996,3.5395842976007232
3599,356,Forrest Gump (1994),3.936,3.5395842976007232
3599,214,Before the Rain (Pred dozhdot) (1994),3.907,3.5395842976007232
3599,174053,Black Mirror: White Christmas (2014),3.895,3.5395842976007232
3599,79132,Inception (2010),3.861,3.5395842976007232
3599,3091,Kagemusha (1980),3.849,3.5395842976007232
3599,318,"Shawshank Redemption, The (1994)",3.833,3.5395842976007232
3598,7371,Dogville (2003),3.652,3.5395842976007232
3598,1041,Secrets & Lies (1996),3.502,3.5395842976007232
3598,174053,Black Mirror: White Christmas (2014),3.495,3.5395842976007232
3598,163134,Your Name. (2016),3.437,3.5395842976007232
3598,214,Before the Rain (Pred dozhdot) (1994),3.424,3.5395842976007232
3598,160718,Piper (2016),3.395,3.5395842976007232
3598,3405,"Night to Remember, A (1958)",3.354,3.5395842976007232
3598,170705,Band of Brothers (2001),3.342,3.5395842976007232
2598,163134,Your Name. (2016),4.735,3.5395842976007232
2598,174053,Black Mirror: White Christmas (2014),4.707,3.5395842976007232
2598,7371,Dogville (2003),4.643,3.5395842976007232
2598,86504,Voices from the List (2004),4.641,3.5395842976007232
2598,7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",4.64,3.5395842976007232
2598,55908,"Man from Earth, The (2007)",4.639,3.5395842976007232
2598,3091,Kagemusha (1980),4.626,3.5395842976007232
2598,159817,Planet Earth (2006),4.618,3.5395842976007232
1085,5952,"Lord of the Rings: The Two Towers, The (2002)",4.348,3.5395842976007232
1085,163134,Your Name. (2016),4.311,3.5395842976007232
1085,86504,Voices from the List (2004),4.291,3.5395842976007232
1085,7153,"Lord of the Rings: The Return of the King, The (2003)",4.289,3.5395842976007232
1085,174053,Black Mirror: White Christmas (2014),4.284,3.5395842976007232
1085,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.282,3.5395842976007232
1085,55908,"Man from Earth, The (2007)",4.28,3.5395842976007232
1085,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4.263,3.5395842976007232
5030,163134,Your Name. (2016),4.62,3.5395842976007232
5030,92259,Intouchables (2011),4.495,3.5395842976007232
5030,86504,Voices from the List (2004),4.442,3.5395842976007232
5030,7090,Hero (Ying xiong) (2002),4.402,3.5395842976007232
5030,7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",4.396,3.5395842976007232
5030,68522,Earth (2007),4.392,3.5395842976007232
5030,3091,Kagemusha (1980),4.381,3.5395842976007232
5030,89774,Warrior (2011),4.369,3.5395842976007232
3695,858,"Godfather, The (1972)",4.694,3.5395842976007232
3695,163134,Your Name. (2016),4.689,3.5395842976007232
3695,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),4.684,3.5395842976007232
3695,260,Star Wars: Episode IV - A New Hope (1977),4.682,3.5395842976007232
3695,953,It's a Wonderful Life (1946),4.672,3.5395842976007232
3695,1203,12 Angry Men (1957),4.631,3.5395842976007232
3695,86504,Voices from the List (2004),4.631,3.5395842976007232
3695,159817,Planet Earth (2006),4.623,3.5395842976007232
1876,3091,Kagemusha (1980),4.424,3.5395842976007232
1876,214,Before the Rain (Pred dozhdot) (1994),4.382,3.5395842976007232
1876,527,Schindler's List (1993),4.367,3.5395842976007232
1876,163134,Your Name. (2016),4.366,3.5395842976007232
1876,318,"Shawshank Redemption, The (1994)",4.351,3.5395842976007232
1876,174053,Black Mirror: White Christmas (2014),4.338,3.5395842976007232
1876,170705,Band of Brothers (2001),4.327,3.5395842976007232
1876,159817,Planet Earth (2006),4.322,3.5395842976007232
1877,2028,Saving Private Ryan (1998),4.617,3.5395842976007232
1877,1704,Good Will Hunting (1997),4.581,3.5395842976007232
1877,163134,Your Name. (2016),4.58,3.5395842976007232
1877,79132,Inception (2010),4.571,3.5395842976007232
1877,3147,"Green Mile, The (1999)",4.559,3.5395842976007232
1877,159817,Planet Earth (2006),4.542,3.5395842976007232
1877,58559,"Dark Knight, The (2008)",4.533,3.5395842976007232
1877,131724,The Jinx: The Life and Deaths of Robert Durst (2015),4.526,3.5395842976007232
1874,122904,Deadpool (2016),4.978,3.5395842976007232
1874,7371,Dogville (2003),4.938,3.5395842976007232
1874,55908,"Man from Earth, The (2007)",4.83,3.5395842976007232
1874,5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),4.82,3.5395842976007232
1874,98809,"Hobbit: An Unexpected Journey, The (2012)",4.791,3.5395842976007232
1874,2905,Sanjuro (Tsubaki Sanjûrô) (1962),4.78,3.5395842976007232
1874,174053,Black Mirror: White Christmas (2014),4.768,3.5395842976007232
1874,31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),4.746,3.5395842976007232
1084,7371,Dogville (2003),4.339,3.5395842976007232
1084,174053,Black Mirror: White Christmas (2014),4.339,3.5395842976007232
1084,3022,"General, The (1926)",4.276,3.5395842976007232
1084,3091,Kagemusha (1980),4.258,3.5395842976007232
1084,527,Schindler's List (1993),4.253,3.5395842976007232
1084,50,"Usual Suspects, The (1995)",4.251,3.5395842976007232
1084,163134,Your Name. (2016),4.245,3.5395842976007232
1084,593,"Silence of the Lambs, The (1991)",4.213,3.5395842976007232
1872,214,Before the Rain (Pred dozhdot) (1994),4.86,3.5395842976007232
1872,163134,Your Name. (2016),4.831,3.5395842976007232
1872,858,"Godfather, The (1972)",4.828,3.5395842976007232
1872,7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",4.822,3.5395842976007232
1872,174053,Black Mirror: White Christmas (2014),4.797,3.5395842976007232
1872,3091,Kagemusha (1980),4.79,3.5395842976007232
1872,2859,Stop Making Sense (1984),4.782,3.5395842976007232
1872,1354,Breaking the Waves (1996),4.775,3.5395842976007232
1873,5952,"Lord of the Rings: The Two Towers, The (2002)",4.562,3.5395842976007232
1873,214,Before the Rain (Pred dozhdot) (1994),4.535,3.5395842976007232
1873,7153,"Lord of the Rings: The Return of the King, The (2003)",4.526,3.5395842976007232
1873,163134,Your Name. (2016),4.488,3.5395842976007232
1873,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.461,3.5395842976007232
1873,86504,Voices from the List (2004),4.442,3.5395842976007232
1873,174053,Black Mirror: White Christmas (2014),4.418,3.5395842976007232
1873,7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",4.401,3.5395842976007232
1870,7371,Dogville (2003),4.692,3.5395842976007232
1870,356,Forrest Gump (1994),4.599,3.5395842976007232
1870,214,Before the Rain (Pred dozhdot) (1994),4.57,3.5395842976007232
1870,163134,Your Name. (2016),4.563,3.5395842976007232
1870,79132,Inception (2010),4.557,3.5395842976007232
1870,174053,Black Mirror: White Christmas (2014),4.545,3.5395842976007232
1870,3091,Kagemusha (1980),4.534,3.5395842976007232
1870,131724,The Jinx: The Life and Deaths of Robert Durst (2015),4.52,3.5395842976007232
1871,163134,Your Name. (2016),4.232,3.5395842976007232
1871,7371,Dogville (2003),4.177,3.5395842976007232
1871,174053,Black Mirror: White Christmas (2014),4.099,3.5395842976007232
1871,3091,Kagemusha (1980),4.057,3.5395842976007232
1871,79132,Inception (2010),4.012,3.5395842976007232
1871,86504,Voices from the List (2004),4.007,3.5395842976007232
1871,214,Before the Rain (Pred dozhdot) (1994),3.996,3.5395842976007232
1871,6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",3.986,3.5395842976007232
1083,174053,Black Mirror: White Christmas (2014),5.0,3.5395842976007232
1083,3091,Kagemusha (1980),5.0,3.5395842976007232
1083,170705,Band of Brothers (2001),5.0,3.5395842976007232
1083,55908,"Man from Earth, The (2007)",4.993,3.5395842976007232
1083,214,Before the Rain (Pred dozhdot) (1994),4.974,3.5395842976007232
1083,1291,Indiana Jones and the Last Crusade (1989),4.968,3.5395842976007232
1083,68522,Earth (2007),4.934,3.5395842976007232
1083,131724,The Jinx: The Life and Deaths of Robert Durst (2015),4.93,3.5395842976007232
4533,3022,"General, The (1926)",5.0,3.5395842976007232
4533,7371,Dogville (2003),5.0,3.5395842976007232
4533,174053,Black Mirror: White Christmas (2014),5.0,3.5395842976007232
4533,55908,"Man from Earth, The (2007)",5.0,3.5395842976007232
4533,7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",5.0,3.5395842976007232
4533,3091,Kagemusha (1980),5.0,3.5395842976007232
4533,163134,Your Name. (2016),5.0,3.5395842976007232
4533,170705,Band of Brothers (2001),5.0,3.5395842976007232
4439,1449,Waiting for Guffman (1996),5.0,3.5395842976007232
4439,1296,"Room with a View, A (1986)",5.0,3.5395842976007232
4439,34,Babe (1995),5.0,3.5395842976007232
4439,62,Mr. Holland's Opus (1995),5.0,3.5395842976007232
4439,339,While You Were Sleeping (1995),5.0,3.5395842976007232
4439,539,Sleepless in Seattle (1993),5.0,3.5395842976007232
4439,4246,Bridget Jones's Diary (2001),5.0,3.5395842976007232
4439,4308,Moulin Rouge (2001),5.0,3.5395842976007232
4438,3462,Modern Times (1936),4.203,3.5395842976007232
4438,3091,Kagemusha (1980),4.154,3.5395842976007232
4438,5690,Grave of the Fireflies (Hotaru no haka) (1988),4.154,3.5395842976007232
4438,5995,"Pianist, The (2002)",4.13,3.5395842976007232
4438,678,Some Folks Call It a Sling Blade (1993),4.116,3.5395842976007232
4438,260,Star Wars: Episode IV - A New Hope (1977),4.112,3.5395842976007232
4438,3022,"General, The (1926)",4.112,3.5395842976007232
4438,2324,Life Is Beautiful (La Vita è bella) (1997),4.093,3.5395842976007232
1878,163134,Your Name. (2016),4.555,3.5395842976007232
1878,2028,Saving Private Ryan (1998),4.353,3.5395842976007232
1878,110,Braveheart (1995),4.336,3.5395842976007232
1878,3147,"Green Mile, The (1999)",4.298,3.5395842976007232
1878,170705,Band of Brothers (2001),4.274,3.5395842976007232
1878,150548,Sherlock: The Abominable Bride (2016),4.257,3.5395842976007232
1878,7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",4.255,3.5395842976007232
1878,58559,"Dark Knight, The (2008)",4.255,3.5395842976007232
1082,260,Star Wars: Episode IV - A New Hope (1977),4.265,3.5395842976007232
1082,5952,"Lord of the Rings: The Two Towers, The (2002)",4.252,3.5395842976007232
1082,7153,"Lord of the Rings: The Return of the King, The (2003)",4.216,3.5395842976007232
1082,174053,Black Mirror: White Christmas (2014),4.205,3.5395842976007232
1082,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4.183,3.5395842976007232
1082,79132,Inception (2010),4.158,3.5395842976007232
1082,160718,Piper (2016),4.121,3.5395842976007232
1082,163134,Your Name. (2016),4.12,3.5395842976007232
977,7153,"Lord of the Rings: The Return of the King, The (2003)",5.0,3.5395842976007232
977,5952,"Lord of the Rings: The Two Towers, The (2002)",4.962,3.5395842976007232
977,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.914,3.5395842976007232
977,4306,Shrek (2001),4.912,3.5395842976007232
977,1242,Glory (1989),4.779,3.5395842976007232
977,1291,Indiana Jones and the Last Crusade (1989),4.692,3.5395842976007232
977,1197,"Princess Bride, The (1987)",4.688,3.5395842976007232
977,6942,Love Actually (2003),4.589,3.5395842976007232
976,527,Schindler's List (1993),4.586,3.5395842976007232
976,214,Before the Rain (Pred dozhdot) (1994),4.554,3.5395842976007232
976,3091,Kagemusha (1980),4.498,3.5395842976007232
976,318,"Shawshank Redemption, The (1994)",4.482,3.5395842976007232
976,4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),4.47,3.5395842976007232
976,131724,The Jinx: The Life and Deaths of Robert Durst (2015),4.459,3.5395842976007232
976,34,Babe (1995),4.438,3.5395842976007232
976,953,It's a Wonderful Life (1946),4.419,3.5395842976007232
975,174053,Black Mirror: White Christmas (2014),4.378,3.5395842976007232
975,3091,Kagemusha (1980),4.366,3.5395842976007232
975,163134,Your Name. (2016),4.365,3.5395842976007232
975,7371,Dogville (2003),4.314,3.5395842976007232
975,527,Schindler's List (1993),4.306,3.5395842976007232
975,55908,"Man from Earth, The (2007)",4.289,3.5395842976007232
975,214,Before the Rain (Pred dozhdot) (1994),4.286,3.5395842976007232
975,79132,Inception (2010),4.285,3.5395842976007232
974,7371,Dogville (2003),4.964,3.5395842976007232
974,5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),4.906,3.5395842976007232
974,3022,"General, The (1926)",4.804,3.5395842976007232
974,3462,Modern Times (1936),4.785,3.5395842976007232
974,174053,Black Mirror: White Christmas (2014),4.777,3.5395842976007232
974,2609,"King of Masks, The (Bian Lian) (1996)",4.763,3.5395842976007232
974,7090,Hero (Ying xiong) (2002),4.749,3.5395842976007232
974,3910,Dancer in the Dark (2000),4.748,3.5395842976007232
973,3091,Kagemusha (1980),4.892,3.5395842976007232
973,214,Before the Rain (Pred dozhdot) (1994),4.864,3.5395842976007232
973,55908,"Man from Earth, The (2007)",4.775,3.5395842976007232
973,678,Some Folks Call It a Sling Blade (1993),4.766,3.5395842976007232
973,174053,Black Mirror: White Christmas (2014),4.756,3.5395842976007232
973,4306,Shrek (2001),4.749,3.5395842976007232
973,163134,Your Name. (2016),4.746,3.5395842976007232
973,7371,Dogville (2003),4.738,3.5395842976007232
1081,3091,Kagemusha (1980),4.257,3.5395842976007232
1081,318,"Shawshank Redemption, The (1994)",4.139,3.5395842976007232
1081,214,Before the Rain (Pred dozhdot) (1994),4.137,3.5395842976007232
1081,527,Schindler's List (1993),4.128,3.5395842976007232
1081,174053,Black Mirror: White Christmas (2014),4.101,3.5395842976007232
1081,170705,Band of Brothers (2001),4.074,3.5395842976007232
1081,55908,"Man from Earth, The (2007)",4.057,3.5395842976007232
1081,163134,Your Name. (2016),4.05,3.5395842976007232
971,79132,Inception (2010),4.615,3.5395842976007232
971,5952,"Lord of the Rings: The Two Towers, The (2002)",4.612,3.5395842976007232
971,260,Star Wars: Episode IV - A New Hope (1977),4.607,3.5395842976007232
971,58559,"Dark Knight, The (2008)",4.599,3.5395842976007232
971,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4.565,3.5395842976007232
971,7153,"Lord of the Rings: The Return of the King, The (2003)",4.565,3.5395842976007232
971,527,Schindler's List (1993),4.563,3.5395842976007232
971,3091,Kagemusha (1980),4.561,3.5395842976007232
970,1232,Stalker (1979),4.649,3.5395842976007232
970,163134,Your Name. (2016),4.584,3.5395842976007232
970,162,Crumb (1994),4.546,3.5395842976007232
970,306,Three Colors: Red (Trois couleurs: Rouge) (1994),4.463,3.5395842976007232
970,194,Smoke (1995),4.451,3.5395842976007232
970,5971,My Neighbor Totoro (Tonari no Totoro) (1988),4.43,3.5395842976007232
970,824,Kaspar Hauser (1993),4.424,3.5395842976007232
970,2064,Roger & Me (1989),4.415,3.5395842976007232
1080,174053,Black Mirror: White Christmas (2014),4.839,3.5395842976007232
1080,5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),4.787,3.5395842976007232
1080,7371,Dogville (2003),4.718,3.5395842976007232
1080,3022,"General, The (1926)",4.714,3.5395842976007232
1080,3091,Kagemusha (1980),4.692,3.5395842976007232
1080,8477,"Jetée, La (1962)",4.648,3.5395842976007232
1080,2905,Sanjuro (Tsubaki Sanjûrô) (1962),4.647,3.5395842976007232
1080,131724,The Jinx: The Life and Deaths of Robert Durst (2015),4.644,3.5395842976007232
4949,858,"Godfather, The (1972)",4.648,3.5395842976007232
4949,50,"Usual Suspects, The (1995)",4.585,3.5395842976007232
4949,527,Schindler's List (1993),4.521,3.5395842976007232
4949,1221,"Godfather: Part II, The (1974)",4.468,3.5395842976007232
4949,5995,"Pianist, The (2002)",4.436,3.5395842976007232
4949,2324,Life Is Beautiful (La Vita è bella) (1997),4.355,3.5395842976007232
4949,5690,Grave of the Fireflies (Hotaru no haka) (1988),4.353,3.5395842976007232
4949,3949,Requiem for a Dream (2000),4.345,3.5395842976007232
4948,527,Schindler's List (1993),4.718,3.5395842976007232
4948,163134,Your Name. (2016),4.503,3.5395842976007232
4948,5690,Grave of the Fireflies (Hotaru no haka) (1988),4.493,3.5395842976007232
4948,318,"Shawshank Redemption, The (1994)",4.491,3.5395842976007232
4948,1203,12 Angry Men (1957),4.477,3.5395842976007232
4948,174053,Black Mirror: White Christmas (2014),4.441,3.5395842976007232
4948,7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",4.422,3.5395842976007232
4948,47,Seven (a.k.a. Se7en) (1995),4.412,3.5395842976007232
979,163134,Your Name. (2016),4.645,3.5395842976007232
979,7371,Dogville (2003),4.644,3.5395842976007232
979,86504,Voices from the List (2004),4.576,3.5395842976007232
979,174053,Black Mirror: White Christmas (2014),4.557,3.5395842976007232
979,214,Before the Rain (Pred dozhdot) (1994),4.508,3.5395842976007232
979,3091,Kagemusha (1980),4.504,3.5395842976007232
979,7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",4.503,3.5395842976007232
979,6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",4.481,3.5395842976007232
978,527,Schindler's List (1993),4.99,3.5395842976007232
978,7371,Dogville (2003),4.846,3.5395842976007232
978,163134,Your Name. (2016),4.803,3.5395842976007232
978,2324,Life Is Beautiful (La Vita è bella) (1997),4.739,3.5395842976007232
978,3091,Kagemusha (1980),4.708,3.5395842976007232
978,1203,12 Angry Men (1957),4.699,3.5395842976007232
978,3022,"General, The (1926)",4.691,3.5395842976007232
978,170705,Band of Brothers (2001),4.686,3.5395842976007232
182,163134,Your Name. (2016),4.246,3.5395842976007232
182,7371,Dogville (2003),4.184,3.5395842976007232
182,86504,Voices from the List (2004),4.178,3.5395842976007232
182,356,Forrest Gump (1994),4.12,3.5395842976007232
182,55908,"Man from Earth, The (2007)",4.099,3.5395842976007232
182,3091,Kagemusha (1980),4.082,3.5395842976007232
182,678,Some Folks Call It a Sling Blade (1993),4.081,3.5395842976007232
182,7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",4.081,3.5395842976007232
183,527,Schindler's List (1993),5.0,3.5395842976007232
183,1148,Wallace & Gromit: The Wrong Trousers (1993),5.0,3.5395842976007232
183,5690,Grave of the Fireflies (Hotaru no haka) (1988),4.879,3.5395842976007232
183,68954,Up (2009),4.769,3.5395842976007232
183,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4.743,3.5395842976007232
183,1207,To Kill a Mockingbird (1962),4.737,3.5395842976007232
183,3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),4.73,3.5395842976007232
183,912,Casablanca (1942),4.709,3.5395842976007232
180,110,Braveheart (1995),5.0,3.5395842976007232
180,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),5.0,3.5395842976007232
180,1210,Star Wars: Episode VI - Return of the Jedi (1983),5.0,3.5395842976007232
180,1291,Indiana Jones and the Last Crusade (1989),5.0,3.5395842976007232
180,4306,Shrek (2001),5.0,3.5395842976007232
180,5952,"Lord of the Rings: The Two Towers, The (2002)",5.0,3.5395842976007232
180,7153,"Lord of the Rings: The Return of the King, The (2003)",5.0,3.5395842976007232
180,1148,Wallace & Gromit: The Wrong Trousers (1993),5.0,3.5395842976007232
181,163134,Your Name. (2016),4.646,3.5395842976007232
181,174053,Black Mirror: White Christmas (2014),4.546,3.5395842976007232
181,55908,"Man from Earth, The (2007)",4.509,3.5395842976007232
181,170705,Band of Brothers (2001),4.507,3.5395842976007232
181,86504,Voices from the List (2004),4.492,3.5395842976007232
181,7371,Dogville (2003),4.471,3.5395842976007232
181,160718,Piper (2016),4.456,3.5395842976007232
181,176601,Black Mirror,4.455,3.5395842976007232
186,174053,Black Mirror: White Christmas (2014),4.628,3.5395842976007232
186,214,Before the Rain (Pred dozhdot) (1994),4.62,3.5395842976007232
186,7371,Dogville (2003),4.608,3.5395842976007232
186,3091,Kagemusha (1980),4.595,3.5395842976007232
186,163134,Your Name. (2016),4.57,3.5395842976007232
186,55908,"Man from Earth, The (2007)",4.512,3.5395842976007232
186,527,Schindler's List (1993),4.492,3.5395842976007232
186,86504,Voices from the List (2004),4.486,3.5395842976007232
187,720,Wallace & Gromit: The Best of Aardman Animation (1996),4.777,3.5395842976007232
187,1148,Wallace & Gromit: The Wrong Trousers (1993),4.633,3.5395842976007232
187,214,Before the Rain (Pred dozhdot) (1994),4.614,3.5395842976007232
187,3091,Kagemusha (1980),4.55,3.5395842976007232
187,3022,"General, The (1926)",4.514,3.5395842976007232
187,17,Sense and Sensibility (1995),4.486,3.5395842976007232
187,3035,Mister Roberts (1955),4.455,3.5395842976007232
187,745,Wallace & Gromit: A Close Shave (1995),4.416,3.5395842976007232
184,163134,Your Name. (2016),4.384,3.5395842976007232
184,7371,Dogville (2003),4.383,3.5395842976007232
184,824,Kaspar Hauser (1993),4.284,3.5395842976007232
184,92259,Intouchables (2011),4.28,3.5395842976007232
184,1354,Breaking the Waves (1996),4.28,3.5395842976007232
184,55908,"Man from Earth, The (2007)",4.26,3.5395842976007232
184,174053,Black Mirror: White Christmas (2014),4.235,3.5395842976007232
184,3091,Kagemusha (1980),4.235,3.5395842976007232
185,1197,"Princess Bride, The (1987)",4.92,3.5395842976007232
185,858,"Godfather, The (1972)",4.818,3.5395842976007232
185,3091,Kagemusha (1980),4.704,3.5395842976007232
185,3022,"General, The (1926)",4.687,3.5395842976007232
185,1221,"Godfather: Part II, The (1974)",4.684,3.5395842976007232
185,527,Schindler's List (1993),4.683,3.5395842976007232
185,1212,"Third Man, The (1949)",4.652,3.5395842976007232
185,6874,Kill Bill: Vol. 1 (2003),4.641,3.5395842976007232
2110,858,"Godfather, The (1972)",4.903,3.5395842976007232
2110,318,"Shawshank Redemption, The (1994)",4.723,3.5395842976007232
2110,1221,"Godfather: Part II, The (1974)",4.704,3.5395842976007232
2110,3091,Kagemusha (1980),4.703,3.5395842976007232
2110,7153,"Lord of the Rings: The Return of the King, The (2003)",4.673,3.5395842976007232
2110,527,Schindler's List (1993),4.658,3.5395842976007232
2110,5952,"Lord of the Rings: The Two Towers, The (2002)",4.654,3.5395842976007232
2110,214,Before the Rain (Pred dozhdot) (1994),4.609,3.5395842976007232
2111,3091,Kagemusha (1980),4.757,3.5395842976007232
2111,7371,Dogville (2003),4.744,3.5395842976007232
2111,2858,American Beauty (1999),4.743,3.5395842976007232
2111,86504,Voices from the List (2004),4.732,3.5395842976007232
2111,214,Before the Rain (Pred dozhdot) (1994),4.702,3.5395842976007232
2111,858,"Godfather, The (1972)",4.694,3.5395842976007232
2111,163134,Your Name. (2016),4.693,3.5395842976007232
2111,170705,Band of Brothers (2001),4.688,3.5395842976007232
188,214,Before the Rain (Pred dozhdot) (1994),4.906,3.5395842976007232
188,7371,Dogville (2003),4.894,3.5395842976007232
188,1203,12 Angry Men (1957),4.89,3.5395842976007232
188,3091,Kagemusha (1980),4.864,3.5395842976007232
188,163134,Your Name. (2016),4.862,3.5395842976007232
188,5690,Grave of the Fireflies (Hotaru no haka) (1988),4.85,3.5395842976007232
188,174053,Black Mirror: White Christmas (2014),4.84,3.5395842976007232
188,86504,Voices from the List (2004),4.825,3.5395842976007232
189,214,Before the Rain (Pred dozhdot) (1994),4.84,3.5395842976007232
189,3091,Kagemusha (1980),4.769,3.5395842976007232
189,86504,Voices from the List (2004),4.696,3.5395842976007232
189,7371,Dogville (2003),4.695,3.5395842976007232
189,3741,Badlands (1973),4.681,3.5395842976007232
189,170705,Band of Brothers (2001),4.678,3.5395842976007232
189,174053,Black Mirror: White Christmas (2014),4.671,3.5395842976007232
189,3022,"General, The (1926)",4.666,3.5395842976007232
2114,7153,"Lord of the Rings: The Return of the King, The (2003)",4.994,3.5395842976007232
2114,163134,Your Name. (2016),4.938,3.5395842976007232
2114,79132,Inception (2010),4.904,3.5395842976007232
2114,58559,"Dark Knight, The (2008)",4.902,3.5395842976007232
2114,5952,"Lord of the Rings: The Two Towers, The (2002)",4.89,3.5395842976007232
2114,7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",4.887,3.5395842976007232
2114,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.865,3.5395842976007232
2114,86504,Voices from the List (2004),4.863,3.5395842976007232
2115,7371,Dogville (2003),4.443,3.5395842976007232
2115,214,Before the Rain (Pred dozhdot) (1994),4.293,3.5395842976007232
2115,174053,Black Mirror: White Christmas (2014),4.286,3.5395842976007232
2115,163134,Your Name. (2016),4.282,3.5395842976007232
2115,3091,Kagemusha (1980),4.267,3.5395842976007232
2115,86504,Voices from the List (2004),4.213,3.5395842976007232
2115,1949,"Man for All Seasons, A (1966)",4.188,3.5395842976007232
2115,158966,Captain Fantastic (2016),4.185,3.5395842976007232
